Search term,Campaign,Ad group,Match type,Added/Excluded,Clicks,Impr.,Cost,Conversions,RECOMMENDATION,NEG LEVEL,REASON
youth soccer tournaments,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
volleyball club cerca de mi,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
kids stretches,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
summer camp programs near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
jmta summer camp,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
popular summer camps,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Broad match,None,0,1,0.00,0.00,OK,,Appears relevant
westchester kids,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Broad match,None,0,1,0.00,0.00,OK,,Appears relevant
volleyball camp westchester ny,CM - Nonbranded - Other Geos (MxConv),Volleyball Camps,Phrase match,None,0,0,0.00,0.00,OK,,Appears relevant
olss summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
hofstra soccer camp,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match,None,2,7,2.89,0.00,OK,,Appears relevant
boys gymnastics summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,1,1,2.22,0.00,OK,,Appears relevant
soccer in the park,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,0,7,0.00,0.00,OK,,Appears relevant
soccer camp summer 2026,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
long island summer camps,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,2,24,3.78,1.00,OK,,Has converted - protected from negation
summer gymnastics camps near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,1,1,2.12,0.00,OK,,Appears relevant
music camp long island,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
baseball summer camps near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
summer youth tennis,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
world cup soccer camps near me,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
indoor soccer camp,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
ymca summer programs,CM - Non Brand - PMax,--,Performance Max,None,0,3,0.00,0.00,OK,,Appears relevant for Portland market
ninja warrior summer camp,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
horse riding near greenwich ct,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
youth programs near me,CM - Non Brand - PMax,--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
lacrosse travel teams near me,CM - Non Brand - PMax,--,Performance Max,None,0,4,0.00,0.00,OK,,Appears relevant for Portland market
volleyball summer camps near me,CM - Non Brand - PMax,--,Performance Max,None,1,3,0.91,0.00,OK,,Appears relevant for Portland market
future stars nassau community college,CM - Branded (Mx.Clicks),Future Stars Camp Brand,Phrase match (close variant),None,0,0,0.00,0.00,OK,,Brand term matched: 'future stars'
future stars camp long island,CM - Branded (Mx.Clicks),Future Stars Camp Brand,Phrase match,None,0,0,0.00,0.00,OK,,Brand term matched: 'future stars'
saugerties tennis camp,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Phrase match,None,0,2,0.00,0.00,OK,,Appears relevant
indoor pitching practice,CM - pMax - Portland (MxConv),--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
theater camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
summer school 2025,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
cosmetology summer camp for kids,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
riverhead recreation summer camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
camp anchor,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
catholic summer camps near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
youth volleyball near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
common sense baseball,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
basketball camp for the summer,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
horseback riding camps near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
camps westchester,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
ducks baseball camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
baseball training near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
tennis westhampton,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
basketball camp for kids,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
soccer for 6 year old,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
camp greenwich ct,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
nassau county summer programs,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant
calvary tabernacle summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,2,0.00,0.00,OK,,Appears relevant
camp kenwal melville,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
science camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
valhalla summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
capital summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,4,0.00,0.00,OK,,Appears relevant
kid summer programs near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
esf summer camps near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
9 year old summer camp near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,2,0.00,0.00,OK,,Appears relevant
summer day camps,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
kidstrong day camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
summer camp for 2nd graders,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
camps for 12 year olds near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
rye recreation summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
x10 lacrosse camp,CM - Nonbranded - Geo Priorities (MxCx),Lacrosse Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
ossining summer camp,CM - Nonbranded - Geo Priorities (MxCx),Soccer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
kids strong summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant
cheerleading camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,1,3,2.84,0.00,OK,,Appears relevant
basketball court near me,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
10 things to do this summer,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
kids summer camp,CM - Non Brand - PMax,--,Performance Max,None,0,5,0.00,0.00,OK,,Appears relevant for Portland market
3d printing,CM - Non Brand - PMax,--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
soccer brentwood,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
ninja classes near me,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
private baseball lessons near me,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
mad science,CM - Non Brand - PMax,--,Performance Max,None,0,3,0.00,0.00,OK,,Appears relevant for Portland market
sleep over camp near me,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
sports camps near me,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
theatre camp near me,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
girls volleyball,CM - Non Brand - PMax,--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
soccer 4 year olds,CM - Non Brand - PMax,--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
westchester basketball camp,CM - Non Brand - PMax,--,Performance Max,None,0,4,0.00,0.00,OK,,Appears relevant for Portland market
stem camp near me,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
camp kaylie location,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
teen camps long island,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant
summer day camps for kids near me,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
swimming camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
maplewood camp wantagh,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,5,0.00,0.00,OK,,Appears relevant
bedford hills summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
girls summer volleyball camps near me,CM - Nonbranded - Geo Priorities (MxCx),Volleyball Camps,Phrase match,None,0,2,0.00,0.00,OK,,Appears relevant
tarrytown music hall summer camp,CM - Nonbranded - Geo Priorities (MxCx),Summer Camps,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant
summer camp volleyball,CM - Nonbranded - Geo Priorities (MxCx),Volleyball Camps,Exact match (close variant),None,0,0,0.00,0.00,OK,,Appears relevant
swimming camp,CM - pMax - Portland (MxConv),--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
tennis camp maine,CM - pMax - Portland (MxConv),--,Performance Max,None,1,4,2.32,0.00,OK,,Appears relevant for Portland market
high school size soccer ball,CM - pMax - Portland (MxConv),--,Performance Max,None,1,1,0.30,0.00,OK,,Appears relevant for Portland market
summer baseball camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
girls summer softball leagues near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
liffl flag football,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
camp oratam,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
volleyball club near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
summer sports camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
horse riding school near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
free bronx summer camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
batting cages near me,CM - Non Brand - PMax,--,Performance Max,None,0,6,0.00,0.00,OK,,Appears relevant for Portland market
coding camps near me,CM - Non Brand - PMax,--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
what is an adult size soccer ball,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
just hoops basketball,CM - Non Brand - PMax,--,Performance Max,None,0,3,0.00,0.00,OK,,Appears relevant for Portland market
theater programs near me for kids,CM - Non Brand - PMax,--,Performance Max,None,0,3,0.00,0.00,OK,,Appears relevant for Portland market
esf summer camp,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
boxing riverhead,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
rising stars basketball,CM - Non Brand - PMax,--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
buckley day camp,CM - Competitors - OldW - (Mx.Clicks),Competitors,Exact match (close variant),None,8,56,31.35,0.00,OK,,Competitor matched: 'buckley'
daily summer camp near me,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Broad match,None,0,2,0.00,0.00,OK,,Appears relevant
summer camp riverhead ny,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Broad match,None,0,2,0.00,0.00,OK,,Appears relevant
cheverus basketball camp,CM - Nonbranded - Other Geos (MxConv),Basketball Camp,Phrase match,None,1,4,3.41,0.00,OK,,Appears relevant
lacrosse camp near me,CM - Nonbranded - Other Geos (MxConv),Lacrosse Camps,Exact match (close variant),None,1,8,1.88,0.00,OK,,Appears relevant
sua sponte lacrosse camp,CM - Nonbranded - Other Geos (MxConv),Lacrosse Camps,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant
tia new rochelle,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Broad match,None,0,1,0.00,0.00,OK,,Appears relevant
tennis clubs around me,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Broad match,None,0,2,0.00,0.00,OK,,Appears relevant
arthur ashe kids day 2026,CM - Nonbranded - Other Geos (MxConv),Tennis Camps,Broad match,None,0,1,0.00,0.00,OK,,Appears relevant
boys lacrosse camp,CM - Nonbranded - Other Geos (MxConv),Lacrosse Camps,Phrase match (close variant),None,0,0,0.00,0.00,OK,,Appears relevant
summer camp hampton,CM - Nonbranded - Other Geos (MxConv),Summer Camps,Phrase match,None,0,0,0.00,0.00,OK,,Appears relevant
summer camp near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
camp north star,CM - pMax - Portland (MxConv),--,Performance Max,None,0,1,0.00,0.00,OK,,Appears relevant for Portland market
boys basketball camps,CM - pMax - Portland (MxConv),--,Performance Max,None,0,2,0.00,0.00,OK,,Appears relevant for Portland market
half day summer camps near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
indoor activities for kids near me,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
ymca summer program,CM - pMax - Portland (MxConv),--,Performance Max,None,0,0,0.00,0.00,OK,,Appears relevant for Portland market
